0.9010754372164924 0.4087355616369204 0.20208201592862474
0.6249270341586058 0.072445240024538 0.7236814354468434
0.018830439077011207 0.5408188335691346 0.7892193981353827
0.631222222180808 0.9971587108260536 0.3184619749164437
0.2830520942898579 0.3102810971124622 0.5881366233438394
0.46044294909387373 0.07842597638307502 0.0366220470842189
0.7669247975722484 0.7240781418238806 0.5922296560573318
0.244271972720444 0.41027614336126916 0.350458162860951
0.2241273341812522 0.5483543778128809 0.8356213604642044
0.914586707587066 0.6643139134531446 0.09972622402491971
0.5960069934500134 0.022963052869511724 0.6384123988158436
0.9240366319175908 0.7589440941631105 0.6328086759528779
0.33368470459110366 0.9613022608104159 0.06226442143635702
0.5962397477275576 0.3063914381758921 0.36682087536946173
0.5363700942001187 0.14303928402564647 0.7570493683780257
0.26022137392941547 0.40980166622564207 0.40728396111874465
0.6785004796669665 0.5166745332377504 0.37383900651785196
0.7759324895457466 0.5311195149462757 0.3827663156440031
0.571887837528795 0.7915833695556995 0.7801518465388809
0.6692608836416293 6.943304562854191E-4 0.576962444415583
